2024-05-29 22:48:55,844: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-29 22:48:57,208: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-05-29 22:48:57,209: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-29 22:48:57,210: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-05-29 22:48:57,211: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-29 22:48:57,213: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-29 22:48:57[0m
2024-05-29 22:48:57,214: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:48:57,220: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:48:57,657: root: INFO: [32mNew market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-05-29 22:48:57,661: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-29 22:48:57[0m
2024-05-29 22:48:57,661: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:48:57,661: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:48:57,663: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:48:57,663: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-05-29 22:48:57,663: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-05-29 22:48:57,664: root: INFO: [32mFilled Transaction: buy 106 of SPY at 469.48999023 USD per share[0m
2024-05-29 22:48:57,664: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-05-29 22:48:57,669: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-29 22:48:57,670: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-05-29 22:48:57,670: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
