2024-05-30 15:48:21,540: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-30 15:48:22,912: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-05-30 15:48:22,913: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-30 15:48:22,914: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-05-30 15:48:22,915: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-30 15:48:22,917: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-30 15:48:22[0m
2024-05-30 15:48:22,917: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:22,924: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:24,233: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-30 15:48:24[0m
2024-05-30 15:48:24,235: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-30 15:48:24,236: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-05-30 15:48:24,237: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-05-30 15:48:24,238: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-30 15:48:24[0m
2024-05-30 15:48:24,238: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:24,239: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:24,490: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-30 15:48:24[0m
2024-05-30 15:48:24,492: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-30 15:48:24,493: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-05-30 15:48:24,493: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-05-30 15:48:24,494: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-05-30 15:48:24,496: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-05-30 15:48:24,498: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-05-30 15:48:24,498: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-30 15:48:24,499: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-05-30 15:48:24,500: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-30 15:48:24,501: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-05-30 15:48:24,501: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-30 15:48:24,503: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-30 15:48:24[0m
2024-05-30 15:48:24,503: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:24,505: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:24,692: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-30 15:48:24[0m
2024-05-30 15:48:24,694: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-30 15:48:24,696: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-05-30 15:48:24,696: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-05-30 15:48:24,697: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-30 15:48:24[0m
2024-05-30 15:48:24,697: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:24,699: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:24,901: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-30 15:48:24[0m
2024-05-30 15:48:24,903: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-30 15:48:24,905: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-05-30 15:48:24,905: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-05-30 15:48:24,907: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-30 15:48:24[0m
2024-05-30 15:48:24,907: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:24,910: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:25,106: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-30 15:48:25[0m
2024-05-30 15:48:25,108: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-30 15:48:25,110: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-05-30 15:48:25,110: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-05-30 15:48:25,111: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-30 15:48:25[0m
2024-05-30 15:48:25,111: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:25,113: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:25,371: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-30 15:48:25[0m
2024-05-30 15:48:25,376: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-30 15:48:25,378: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-05-30 15:48:25,378: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-05-30 15:48:25,380: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-30 15:48:25[0m
2024-05-30 15:48:25,381: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:25,383: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:25,529: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-30 15:48:25[0m
2024-05-30 15:48:25,532: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-30 15:48:25,534: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-05-30 15:48:25,534: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-05-30 15:48:25,535: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-05-30 15:48:25,538: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-05-30 15:48:25,540: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-05-30 15:48:25,541: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-30 15:48:25,542: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-05-30 15:48:25,544: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-30 15:48:25,547: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-05-30 15:48:25,547: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-30 15:48:25,550: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-30 15:48:25[0m
2024-05-30 15:48:25,550: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:25,551: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:25,797: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-30 15:48:25[0m
2024-05-30 15:48:25,807: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-30 15:48:25,808: root: INFO: Current backtesting datetime 2020-01-13 16:00:00-05:00
2024-05-30 15:48:25,808: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-05-30 15:48:25,809: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-30 15:48:25[0m
2024-05-30 15:48:25,810: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:25,811: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:25,951: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-30 15:48:25[0m
2024-05-30 15:48:25,953: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-30 15:48:25,954: root: INFO: Current backtesting datetime 2020-01-14 16:00:00-05:00
2024-05-30 15:48:25,954: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-05-30 15:48:25,955: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-30 15:48:25[0m
2024-05-30 15:48:25,955: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:25,956: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:48:26,097: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-30 15:48:26[0m
