2024-05-29 22:19:52,698: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-29 22:19:54,139: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-05-29 22:19:54,140: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-29 22:19:54,142: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-05-29 22:19:54,143: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-29 22:19:54,145: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-29 22:19:54[0m
2024-05-29 22:19:54,295: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-29 22:19:54[0m
2024-05-29 22:19:54,295: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,296: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,297: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-29 22:19:54[0m
2024-05-29 22:19:54,297: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,297: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,298: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,298: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,298: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,299: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,301: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-29 22:19:54,302: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-05-29 22:19:54,302: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-05-29 22:19:54,304: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-29 22:19:54[0m
2024-05-29 22:19:54,304: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,305: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,306: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-29 22:19:54[0m
2024-05-29 22:19:54,306: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,306: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,307: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,307: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,307: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,308: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,309: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-05-29 22:19:54,311: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-05-29 22:19:54,311: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-05-29 22:19:54,313: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-05-29 22:19:54,313: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,313: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,314: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,314: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,314: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,315: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,316: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,317: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,317: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,318: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,318: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,318: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,320: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-05-29 22:19:54,321: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,321: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,322: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,322: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,322: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,323: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,324: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-05-29 22:19:54,324: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-29 22:19:54,325: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,325: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,325: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,326: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,326: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,326: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,328: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-05-29 22:19:54,328: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,330: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,331: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-29 22:19:54,332: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,332: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,332: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,333: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,333: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,335: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,338: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-05-29 22:19:54,339: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-29 22:19:54,341: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,341: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,342: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,342: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,342: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,343: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,345: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-05-29 22:19:54,346: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2024-05-29 22:19:54,346: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,346: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,348: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,348: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-29 22:19:54,349: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,349: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-29 22:19:54,351: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-05-29 22:19:54,351: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-29 22:19:54,351: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2024-05-29 22:19:54,372: root: INFO: Backtesting finished
2024-05-29 22:20:11,629: backtest_stats: INFO: Backtest took 0:00:18.931548 for a speed of 0.000
